"","Month","Year","Start.Date","Report.Type","Security.Type","Number.of.CUSIPs","PCT.of.CUSIPs","Trade.Count","PCT.of.Trade.Count","Par.Traded","PCT.of.Par.Traded","Avg.Trade.Size"
"1639","February","2004",2004-02-01,"Customer Sold Only","Bond",61451,0.90957667258733,109104,0.801263173355855,22097941493,0.216791089590014,202540.158866769
"1644","February","2004",2004-02-01,"Customer Sold Only","CP",209,0.00309354647720545,268,0.00196820034516946,1982734000,0.0194515432291885,7398261.19402985
"1640","February","2004",2004-02-01,"Customer Sold Only","Long Note",534,0.00790408525754885,800,0.00587522491095362,1378021744,0.0135190345876843,1722527.18
"1642","February","2004",2004-02-01,"Customer Sold Only","Long Variable",158,0.00233866193013618,468,0.00343700657290787,243489000,0.00238874040054383,520275.641025641
"1645","February","2004",2004-02-01,"Customer Sold Only","Other",316,0.00467732386027235,725,0.00532442257555172,4243883046,0.0416344676234376,5853631.78758621
"1641","February","2004",2004-02-01,"Customer Sold Only","Short Note",37,0.000547661338069864,48,0.000352513494657217,365712500,0.00358780981372417,7619010.41666667
"1643","February","2004",2004-02-01,"Customer Sold Only","Short Variable",4855,0.0718620485494375,24752,0.181779458744905,71620182002,0.702627314755408,2893510.90829024
"1786","March","2004",2004-03-01,"Total Customer and Interdealer","Bond",103074,0.910065336394137,567745,0.872622840710155,116923647227,0.320589284569652,205943.948827378
"1791","March","2004",2004-03-01,"Total Customer and Interdealer","CP",688,0.00607451880628642,1206,0.00185361939937198,9730720000,0.0266803562592532,8068590.3814262
"1787","March","2004",2004-03-01,"Total Customer and Interdealer","Long Note",1910,0.0168638530814056,6568,0.0100950018367124,7791873270,0.0213642931633581,1186338.80481121
"1789","March","2004",2004-03-01,"Total Customer and Interdealer","Long Variable",324,0.00286067455412326,2932,0.00450647767741182,3758218587,0.0103045417812153,1281793.51534789
"1792","March","2004",2004-03-01,"Total Customer and Interdealer","Other",564,0.00497969274236271,2223,0.00341674620630507,7647222272,0.0209676791245309,3440046.0062978
"1788","March","2004",2004-03-01,"Total Customer and Interdealer","Short Note",367,0.00324033197951616,816,0.00125419024037109,955734089,0.00262049735103187,1171242.75612745
"1790","March","2004",2004-03-01,"Total Customer and Interdealer","Short Variable",6333,0.0559155924421685,69129,0.106251123929673,217907354682,0.597473347750959,3152184.389793
"1793","March","2004",2004-03-01,"Interdealer Only","Bond",47428,0.975282747275344,142300,0.982904506993611,39087574000,0.964343213509932,274684.286718201
"1798","March","2004",2004-03-01,"Interdealer Only","CP",0,0,0,0,0,0,NA
"1794","March","2004",2004-03-01,"Interdealer Only","Long Note",622,0.012790458564672,1265,0.00873769642548783,735264000,0.018139955386798,581236.363636364
"1796","March","2004",2004-03-01,"Interdealer Only","Long Variable",130,0.00267324696689286,408,0.00281816611984113,136428000,0.00336586291931889,334382.352941176
"1799","March","2004",2004-03-01,"Interdealer Only","Other",49,0.00100760847213654,86,0.000594025211535141,45735000,0.00112834418605454,531802.325581395
"1795","March","2004",2004-03-01,"Interdealer Only","Short Note",95,0.00195352662965248,132,0.000911759627007425,173394000,0.00427786403841132,1313590.90909091
"1797","March","2004",2004-03-01,"Interdealer Only","Short Variable",306,0.00629241209130167,584,0.0040338456225177,354450000,0.00874475995948471,606934.931506849
"1800","March","2004",2004-03-01,"Customer Only Buy and Sell","Bond",101620,0.909383781074938,425445,0.841059694293102,77836073227,0.240099978419547,182952.140058057
"1805","March","2004",2004-03-01,"Customer Only Buy and Sell","CP",688,0.00615681993091475,1206,0.0023841342390144,9730720000,0.0300162323861453,8068590.3814262
"1801","March","2004",2004-03-01,"Customer Only Buy and Sell","Long Note",1882,0.016841766148229,5303,0.0104834692118519,7056609270,0.0217674358841429,1330682.49481426
"1803","March","2004",2004-03-01,"Customer Only Buy and Sell","Long Variable",322,0.00288153490952696,2524,0.00498968061299531,3621790587,0.0111720929091933,1434940.80309033
"1806","March","2004",2004-03-01,"Customer Only Buy and Sell","Other",543,0.00485923433500975,2137,0.00422462261092353,7601487272,0.0234482143599526,3557083.42161909
"1802","March","2004",2004-03-01,"Customer Only Buy and Sell","Short Note",360,0.00322159182431586,684,0.00135219553854548,782340089,0.00241327485699122,1143772.05994152
"1804","March","2004",2004-03-01,"Customer Only Buy and Sell","Short Variable",6331,0.0566552717770658,68545,0.135506203493567,217552904682,0.671082771184027,3173869.78892698
"1807","March","2004",2004-03-01,"Customer Bought Only","Bond",93061,0.909189495486342,294602,0.868653213346386,49949366906,0.274065774366134,169548.63478863
"1812","March","2004",2004-03-01,"Customer Bought Only","CP",649,0.00634061510805424,886,0.00261242879214974,7518357000,0.0412522612557584,8485730.248307
"1808","March","2004",2004-03-01,"Customer Bought Only","Long Note",1813,0.0177126890460745,4219,0.0124399966976069,4457041735,0.0244552167554744,1056421.36406731
"1810","March","2004",2004-03-01,"Customer Bought Only","Long Variable",299,0.00292117706827152,1989,0.00586469623881019,2536865314,0.0139194548361829,1275447.61890397
"1813","March","2004",2004-03-01,"Customer Bought Only","Other",460,0.00449411856657157,1329,0.00391864318822461,4432156013,0.0243186719883821,3334955.61550038
"1809","March","2004",2004-03-01,"Customer Bought Only","Short Note",354,0.00345851733166595,641,0.00189003031125055,633912589,0.00347819712933852,988943.196567863
"1811","March","2004",2004-03-01,"Customer Bought Only","Short Variable",5720,0.0558833873930204,35482,0.104620991425572,112725509628,0.61851042366873,3176977.33013923
"1814","March","2004",2004-03-01,"Customer Sold Only","Bond",72078,0.910995955510617,130843,0.784919854105677,27886706321,0.196483890775113,213131.052643244
"1819","March","2004",2004-03-01,"Customer Sold Only","CP",255,0.00322295247724975,320,0.00191966213946345,2212363000,0.0155878462319359,6913634.375
"1815","March","2004",2004-03-01,"Customer Sold Only","Long Note",624,0.00788675429726997,1084,0.00650285549743245,2599567535,0.0183160082703935,2398125.03228782
"1817","March","2004",2004-03-01,"Customer Sold Only","Long Variable",212,0.00267947421638018,535,0.00320943513941546,1084925273,0.00764415619347505,2027897.70654206
"1820","March","2004",2004-03-01,"Customer Sold Only","Other",344,0.00434782608695652,808,0.00484714690214522,3169331259,0.0223304441103742,3922439.6769802
"1816","March","2004",2004-03-01,"Customer Sold Only","Short Note",38,0.000480283114256825,43,0.000257954599990402,148427500,0.00104578907104786,3451802.3255814
"1818","March","2004",2004-03-01,"Customer Sold Only","Short Variable",5569,0.07038675429727,33063,0.198343091615876,104827395054,0.73859186534766,3170534.88957445
"1506","April","2004",2004-04-01,"Total Customer and Interdealer","Bond",101375,0.910474839010984,575137,0.875581361714695,110995857308,0.305787141381091,192990.291544449
"1511","April","2004",2004-04-01,"Total Customer and Interdealer","CP",368,0.00330510225160091,707,0.00107632794052946,7556269000,0.0208170823042962,10687792.0792079
"1507","April","2004",2004-04-01,"Total Customer and Interdealer","Long Note",1791,0.016085429708199,5991,0.00912062332632528,6213272465,0.0171172048378535,1037101.06242697
"1509","April","2004",2004-04-01,"Total Customer and Interdealer","Long Variable",296,0.0026584518110703,2654,0.004040416342525,2708977000,0.00746307432536422,1020714.77015825
"1512","April","2004",2004-04-01,"Total Customer and Interdealer","Other",496,0.00445470303476644,1998,0.00304173016291068,6778266917,0.0186737317440231,3392525.98448448
"1508","April","2004",2004-04-01,"Total Customer and Interdealer","Short Note",280,0.0025147517131746,705,0.00107328316559161,1586523895,0.00437078120166813,2250388.5035461
"1510","April","2004",2004-04-01,"Total Customer and Interdealer","Short Variable",6737,0.0605067224702047,69671,0.106066257347423,227144890909,0.625770984205703,3260250.18887342
"1513","April","2004",2004-04-01,"Interdealer Only","Bond",43099,0.975200814571784,129705,0.983157352172034,31208728000,0.959974565327732,240613.14521414
"1518","April","2004",2004-04-01,"Interdealer Only","CP",0,0,0,0,0,0,NA
"1514","April","2004",2004-04-01,"Interdealer Only","Long Note",515,0.011652901911981,1002,0.00759510941657129,519806000,0.0159891341583914,518768.463073852
"1516","April","2004",2004-04-01,"Interdealer Only","Long Variable",105,0.00237583437040389,414,0.00313809910025999,202546000,0.00623027661713322,489241.54589372
"1519","April","2004",2004-04-01,"Interdealer Only","Other",26,0.000588301844100011,41,0.000310777930218985,31157000,0.000958383421840075,759926.829268293
"1515","April","2004",2004-04-01,"Interdealer Only","Short Note",60,0.0013576196402308,93,0.000704935305130868,57060000,0.00175515479828593,613548.387096774
"1517","April","2004",2004-04-01,"Interdealer Only","Short Variable",390,0.00882452766150017,672,0.00509372607578434,490656000,0.0150924856766172,730142.857142857
"1520","April","2004",2004-04-01,"Customer Only Buy and Sell","Bond",100437,0.910010963223369,445432,0.848545346480333,79787129308,0.241432318668855,179123.029571293
"1525","April","2004",2004-04-01,"Customer Only Buy and Sell","CP",368,0.00333426958656869,707,0.00134683085176098,7556269000,0.0228649352468014,10687792.0792079
"1521","April","2004",2004-04-01,"Customer Only Buy and Sell","Long Note",1763,0.0159736882639147,4989,0.00950401572763156,5693466465,0.0172281772991486,1141203.94167168
"1523","April","2004",2004-04-01,"Customer Only Buy and Sell","Long Variable",294,0.0026637914631826,2240,0.00426718685706448,2506431000,0.00758434916962005,1118942.41071429
"1526","April","2004",2004-04-01,"Customer Only Buy and Sell","Other",494,0.00447589449936123,1957,0.00372807351753357,6747109917,0.0204164557078707,3447680.08022483
"1522","April","2004",2004-04-01,"Customer Only Buy and Sell","Short Note",278,0.00251882322028831,612,0.00116585640916226,1529463895,0.00462808999011228,2499124.01143791
"1524","April","2004",2004-04-01,"Customer Only Buy and Sell","Short Variable",6735,0.0610225697433156,68999,0.131442690156514,226654234909,0.685845673917592,3284891.59131292
"1527","April","2004",2004-04-01,"Customer Bought Only","Bond",92178,0.90995064165844,317542,0.883870590625809,49384754973,0.270820212581661,155521.962364034
"1532","April","2004",2004-04-01,"Customer Bought Only","CP",347,0.00342546890424482,503,0.00140008851454227,5134282000,0.0281558011871154,10207320.0795229
"1528","April","2004",2004-04-01,"Customer Bought Only","Long Note",1696,0.0167423494570582,3760,0.0104658704069164,3689637745,0.0202335412820521,981286.634308511
"1530","April","2004",2004-04-01,"Customer Bought Only","Long Variable",261,0.00257650542941757,1689,0.00470129125459622,2102048000,0.0115273850508744,1244551.80580225
"1533","April","2004",2004-04-01,"Customer Bought Only","Other",426,0.00420533070088845,1143,0.0031815132646557,3455719556,0.0189507613288796,3023376.68941382
"1529","April","2004",2004-04-01,"Customer Bought Only","Short Note",269,0.00265547877591313,530,0.00147524237118768,1114125279,0.0061097325493737,2102123.16792453
"1531","April","2004",2004-04-01,"Customer Bought Only","Short Variable",6123,0.0604442250740375,34096,0.0949054035622928,117471977341,0.644202566020044,3445330.16603121
"1534","April","2004",2004-04-01,"Customer Sold Only","Bond",72228,0.908094244260605,127890,0.771942320112511,30402374335,0.205252864046943,237722.842560013
"1539","April","2004",2004-04-01,"Customer Sold Only","CP",153,0.0019236088410571,204,0.00123134125657168,2421987000,0.0163513468703715,11872485.2941176
"1535","April","2004",2004-04-01,"Customer Sold Only","Long Note",697,0.00876310694259348,1229,0.00741822747218919,2003828720,0.0135282718154691,1630454.61350692
"1537","April","2004",2004-04-01,"Customer Sold Only","Long Variable",200,0.00251452136085896,551,0.0033258285900539,404383000,0.00273007522397165,733907.441016334
"1540","April","2004",2004-04-01,"Customer Sold Only","Other",315,0.00396037114335286,814,0.00491329305318308,3291390361,0.0222208729768195,4043477.1019656
"1536","April","2004",2004-04-01,"Customer Sold Only","Short Note",47,0.000590912519801856,82,0.000494950897249401,415338616,0.00280403890643344,5065105.07317073
"1538","April","2004",2004-04-01,"Customer Sold Only","Short Variable",5898,0.0741532349317307,34903,0.210674038618242,109182257568,0.737112530159992,3128162.55244535
"1821","May","2004",2004-05-01,"Total Customer and Interdealer","Bond",99875,0.910595271742599,653927,0.891533035395359,123849684920,0.343810304132544,189393.747191965
"1826","May","2004",2004-05-01,"Total Customer and Interdealer","CP",526,0.00479572578659932,814,0.00110976896627884,7492829000,0.0208003098188515,9204949.63144963
"1822","May","2004",2004-05-01,"Total Customer and Interdealer","Long Note",1492,0.0136030853110384,5881,0.00801787627848384,6616301250,0.0183670434564641,1125029.96939296
"1824","May","2004",2004-05-01,"Total Customer and Interdealer","Long Variable",306,0.00278990891767945,4963,0.00676631864820869,5616822638,0.0155924619483427,1131739.39915374
"1827","May","2004",2004-05-01,"Total Customer and Interdealer","Other",557,0.00507836361812894,1729,0.00235723653893871,6355083929,0.0176418966251604,3675583.53325622
"1823","May","2004",2004-05-01,"Total Customer and Interdealer","Short Note",208,0.00189640867606969,508,0.000692583089520454,913231294,0.00253515646112713,1797699.3976378
"1825","May","2004",2004-05-01,"Total Customer and Interdealer","Short Variable",6717,0.0612412359478852,65664,0.0895231810832109,209382844803,0.58125282755751,3188700.73103984
"1828","May","2004",2004-05-01,"Interdealer Only","Bond",43484,0.977146580975708,143615,0.981399099339197,35790737000,0.933721268835071,249213.083591547
"1833","May","2004",2004-05-01,"Interdealer Only","CP",0,0,0,0,0,0,NA
"1829","May","2004",2004-05-01,"Interdealer Only","Long Note",442,0.00993236107053774,956,0.0065328659190772,618362000,0.0161320442001346,646822.175732218
"1831","May","2004",2004-05-01,"Interdealer Only","Long Variable",134,0.00301116828835307,964,0.00658753425312805,917612000,0.0239389828976779,951879.668049793
"1834","May","2004",2004-05-01,"Interdealer Only","Other",61,0.00137075571335476,88,0.000601351674559407,212710000,0.00554925290009837,2417159.09090909
